State;Up;Down;Left;Right;Stay
1,13|15,16;-0.288;0;0;0;0
1,14|12,16;0;0;0.6;0;0
0,16|8,15;0;0;0;0;-0.15
2,17|2,5;0;0;0.6;0;0
4,17|1,15;1.068665;0;0;0;0
1,5|10,17;-0.45;0;0.6;0;0
0,5|10,16;0;0;-0.15;0;0
0,3|7,16;0;0;0;-0.45;0
1,3|6,16;-0.45;0.8754;0;0;0
2,4|0,5;-0.45;0;0;0;0
4,4|5,0;0;-0.288;0;0;0
1,0|1,18;0;-0.15;0;0;0
1,0|1,17;-0.45;0;0;0;0
1,1|1,16;-0.288;0;0;0;0
0,2|0,9;-0.01494901;0;0;-0.444492;0
4,19|8,4;0;0;0.6;-0.45;0
5,19|8,5;-0.255;0;0;0;0
7,18|12,8;0;0;0.6;0;0
6,18|12,9;0.60324;0;0;0;0
11,8|18,5;0.6;0;0;0;0
11,9|18,6;0;0;0.762;0;0
11,9|18,8;-0.15;0;0;0;0
11,9|16,8;0;0;0;-0.45;0
11,8|15,10;-0.288;0;0;0;0
15,7|0,1;0;0;0;0.6;0
16,7|1,1;0;-0.45;0;0;0
16,6|2,1;0;-0.45;0;0;0
16,6|4,1;0;0;0;0.762;0
17,5|6,1;0.8802601;0;0;0;0
17,5|9,1;0;-0.112464;0;0;0
11,5|5,3;0.6;0;0;0;0
11,6|5,4;-0.15;0;0;0;0
11,6|6,4;0;0;0;0.762;0
10,5|17,0;0.6;0;0;0;0
10,6|16,0;-0.15;-0.45;0;0;0
10,6|15,0;0;0;0;-0.45;0
11,6|14,0;-0.15;0;0;0;0
11,6|13,0;-0.15;0;0;0;0
11,6|12,0;0;-0.1746;0;0;0
16,13|18,12;0;-0.4168386;0;0;0
17,7|10,11;0;0;0;0.7668601;-0.15
17,7|11,11;-0.288;0.6;0;0;-0.15
17,2|10,0;0;-0.45;0;0;0
17,1|11,0;0.6;0;0;0;0
17,2|12,0;1.017415;0;0;0;0
3,17|9,9;0;0;0;-0.288;0
4,17|7,9;0.762;0;0;0;0
1,18|2,2;0;0;0.6;0;0
0,18|2,3;0;0;-0.15;0;0
0,18|2,4;0.6;0;0;0;0
0,18|1,8;0;0;-0.15;0;0
1,16|1,13;0;0;0;0;0.16773
9,19|3,5;-0.15;0;-0.45;0;0
8,19|3,6;0;0;0;0;-0.15
8,19|3,7;-0.15;0;0;0;0
9,19|4,14;-0.15;0;0;0;0
17,15|6,17;-0.45;0;0;0;0
17,16|7,17;0;0.6;0;0;0
17,15|8,17;0;0.6;0;0;0
17,14|9,17;0;0.6;0;0;0
17,13|10,17;0;0.6;0;0;0
19,17|1,15;0.6;0;0;0;0
2,1|18,1;0;0;0.762;0;0
3,4|9,2;1.2954;0;0;0;0
3,5|5,2;0.762;0;0;0;0
0,7|8,11;-0.45;0;0;-0.45;0
6,15|16,2;0.6;-0.15;0;0;0
6,15|16,3;0;0;0.6;0;0
5,15|16,4;0;0;0;-0.2795922;0
5,15|15,5;0.7668601;-0.45;0.762;0;0.012
18,8|5,7;0;0;0;0;0.13026
19,14|17,6;1.001922;-0.45;0;0;0
17,16|18,11;0.8322164;0;0;0;0
6,2|17,17;-0.288;0;0;0;0
5,3|16,9;-0.45;0;0.6;0;0
4,3|16,8;-0.45;0.762;0;0;0
4,1|15,7;-0.04807801;0;0;0;0
4,6|8,1;0.762;0;0;0;0
5,15|17,3;0.6;0;0;0;0
5,16|17,4;0.6;0;0;0;0
5,17|17,5;0.6;0;0;0;0
4,18|17,7;0;-0.45;0;0;0
4,17|17,8;0;0;0;0;0.012
4,17|17,10;0.6;0;0;0;0
3,18|17,12;0;0;0;0;-0.15
2,19|16,16;0;0;0.6;0;0
0,18|12,16;0.6;0;0;0;0
8,8|11,2;0.762;0;0;0;0
0,15|18,12;0;-0.45;0;0;0
0,14|17,12;0.762;0;0;0;0
0,15|15,13;0.8754;0;-0.15;0;0
0,15|14,13;0;0;0.012;0;-0.15
14,16|8,5;0.6;0;0;0;0
14,17|9,5;0;0;0;0;-0.15
14,17|10,5;0;0;0;0;-0.15
14,17|11,5;0;-0.45;0;0;0
14,16|12,5;0;0;0;0;-0.04926
14,16|12,6;0;0;0;0.762;-0.15
15,15|12,8;0;0;-0.45;0;0
14,15|12,9;0;-0.15;0;0;0
14,15|11,9;0;0;0;0.6;0
1,9|4,2;0;0;0;-0.288;0
2,10|3,3;0;0;0;0;0.012
1,10|1,3;0.6;0;0;0;0
6,15|6,4;0;-0.255;0;0;0
6,15|6,5;0.6;-0.15;0;0;0
6,15|6,6;0;0;0;0.762;0
8,15|5,9;0.6;0;0;0;0
8,16|5,10;0;0;0;0;-0.15
8,16|5,11;0.6;0;0;0;-0.15
8,17|4,11;0;0;0;0;-0.15
13,8|0,12;-0.45;0;0;0;0
13,9|0,13;0;0.6;0;0;0
13,8|1,13;-0.45;0;0;0;0
13,9|2,13;0;0.762;0;0;0
12,8|4,13;0;0;0;0.9698347;0.2421858
16,2|11,13;0;0;-0.28314;0.6;-0.15
17,2|12,13;0;0.6;0;0;0
18,4|15,10;0;0;-0.45;0;0
17,4|15,9;0;0;0;0;-0.15
17,4|15,8;-0.45;0;-0.4454478;0;0
17,5|15,7;0;0.6;0;0;0
17,4|15,6;-0.2780141;0.8754;0;0;0
6,5|18,15;-0.020862;0;0;0;0
8,3|15,12;0;0;0;0;-0.15
8,3|15,11;0;0;0.6;0;0
7,3|15,10;0;0.976974;0;0;0
7,3|15,8;0;0;0;0;-0.15
1,5|6,1;0;0;0;-0.288;0
2,6|5,2;0;0;0;-0.45;0
3,7|3,2;0;0;0;0;0.012
17,17|16,19;0;0;0;0;-0.00364354
17,9|15,9;0.9884109;0;0;0.7302318;0
3,19|6,17;0;-0.100242;0;0;-0.15
18,19|0,17;0;0;0;0.6;0
19,19|2,18;0;-0.45;0;0;0
19,19|6,19;-0.15;0;0;0;0
19,18|11,19;-0.3359293;0;-0.45;-0.15;0
19,18|12,19;0;0.6;0;0;0
19,17|13,19;-0.288;0;0;0;0
5,0|10,3;-0.45;0;0;0;0
5,1|10,2;-0.00348212;0;0;0;0
4,1|8,1;0;0.6;0;0;0
4,0|7,1;-0.28314;0;0;0;0
18,6|7,6;0.6;0;0;0;0
18,7|8,6;0;0;0;0.762;0
15,4|18,16;0;0.6;0;0;0
15,3|18,15;0;0.6;0;0;-0.15
15,2|18,13;-0.45;0;0;0;0
16,3|17,10;0;0;1.1334;0;0
16,5|12,11;-0.05148003;0;0;0;-0.15
17,6|16,13;0;0;0;0.770262;0.09607102
9,8|13,6;0;0;0.6;0;0
8,8|13,7;0;0;0;0;-0.15
8,8|13,8;0;0;0;0;0.01685999
16,16|16,1;0;0;0;0.6;0
17,16|16,2;0;-0.79272;0;0;0
15,1|2,0;0;0;0;0;-0.15
15,1|3,0;0;0;-0.45;0;0
14,1|4,0;-0.255;0;0;0;0
14,1|4,1;0;0;0;0;-0.15
14,1|5,1;0;0;0;0.762;0
14,1|9,0;0;0;-0.44676;0;0
17,0|11,16;0;0;-0.45;0;0
16,0|12,16;0;0;-0.45;0;0
14,1|16,8;-0.15;0;0;0;0.012
6,15|10,5;0.6;0;0;0;0
6,16|10,6;0;0;0.6;-0.45;-0.15
6,16|11,6;0;0;0;0;-0.15
6,16|12,6;0;0;1.02;0;0
5,15|12,8;0;0;0;0;-0.15
5,15|12,9;0;-0.13086;0;0;0
16,13|5,10;0;0;0;0.6;0
17,13|5,11;0;0;-0.45;0;0
3,1|18,15;0;0.6;0;-0.45;0
4,0|18,13;0;-0.15;0;0;0
5,0|16,11;-0.45;0;0;0;0
4,1|15,9;0;0;0;-0.45;0
18,6|2,17;-0.45;0;0;0;0
19,7|4,17;0;0;0;-0.15;0
19,7|4,16;-0.45;0;0;0;0
19,8|4,15;0;0;0;0;-0.15
19,7|5,14;0;0.6;0;0;0
19,6|5,13;0;0;-0.05148003;0;-0.15
0,2|17,9;-0.45;0;0;0;0
0,3|17,8;0;0;0;0;-0.15
0,3|16,8;-0.45;0;0;-0.45;0
0,4|15,7;0;0;-0.15;0;0
0,4|15,6;-0.288;0;0;0;0.012
2,1|19,3;-0.45;0.6;0;0;0
2,2|19,2;0;0;0.6;0;0
1,2|18,2;0.762;0;0;0;0
0,4|7,3;0.6;0;0;0;0
17,6|13,17;-0.288;0;0;0;0
17,6|16,17;-0.288;0;0;0;0
17,7|17,16;-0.45;0;0.6;0;0
2,4|13,3;0;0;0;-0.45;0
3,4|12,3;0.6;0;0;0;0
3,6|10,3;1.562538;0;0.8838078;0;0
8,8|1,13;0;-0.15;0;0.6;0
1,3|8,17;0;0.6;0;0;0
0,2|7,16;-0.45;0;0;0;0
0,1|4,15;-0.45;1.02;0;0;0
0,0|2,14;0;-0.15;-0.15;-0.1639566;0
3,1|3,7;0;0.8057401;0;0;0
2,0|2,4;-0.09371928;0.338106;0.6;0;0
10,17|10,8;0.762;0;0;0;0
13,2|11,16;0;0.6;0;0;0
13,1|12,16;0;0;0;0;0.012
10,1|16,7;-0.01746001;0;0;0;0
10,2|12,13;0;0;0;-0.45;0
11,2|13,13;-0.288;0.6;0;0;0
9,3|15,8;0;0;0;-0.7385423;0
5,4|15,7;0;0.6;0;0;0
4,1|15,3;0;0;0;-0.07302599;0.02554751
0,7|3,15;-0.34686;0;-0.15;0;-0.15
0,7|2,14;0;0;0;-0.1889907;0
8,17|12,13;0.762;0;0;0;0
16,15|19,6;0.6;0;0;0;0
16,16|18,6;0;0;0.6;0;0
15,16|17,7;1.071566;0;0;0;0
14,17|17,11;0;-0.45;0;0;0
14,16|17,12;0;0;1.026166;0;0
9,15|10,16;0;0;0.6;0;0
1,6|12,15;-0.279738;0;0;0;0
0,3|0,14;0;0.7705099;0;0;0.1254
1,0|1,10;0;-0.15;0.6;0;0
0,0|1,9;-0.45;-0.15;0;0;0
0,4|16,1;0;0;0;0;0.307488
2,5|12,3;0;0;0;-0.288;0
2,5|6,3;0;-0.17184;0;-0.2009137;0
4,11|19,3;0;0;0.6;0;0
3,11|18,3;0;-0.45;0;0;0
3,10|17,3;0;-0.45;0;0;0
3,9|16,3;0.8754;0;0;0;0
3,11|13,2;-0.15;0;0;0;0
0,11|7,5;0;-0.45;0;0;-0.116142
17,10|4,9;0;0;-0.45;0;0
16,10|4,10;0;0;0;0;-0.15
16,10|3,10;0;0;-0.45;0;0
15,10|2,10;-0.288;0.6;0;0;0
18,11|10,13;0.06967908;0;0;0.6;0.094758
3,6|19,10;0;0.6;0;0;0
3,6|18,9;0;0;0;-0.45;0
5,6|18,7;0;0.6;0;0;0
5,5|18,6;0;0;0;0;-0.15
5,5|17,6;0;0.6;0;0;0
5,4|16,6;0;1.033301;0;0;0
5,3|16,5;0;0;0;0.3518516;0
6,17|18,19;-0.288;0;0;0;0
5,18|16,18;0;0;0.6;0;0
4,18|15,18;0;0;0;0;-0.15
4,18|14,18;0;0;1.4088;0;0.012
3,17|11,18;0;0;0;0;-0.15
2,17|7,18;-0.288;0;0;0;0
14,17|19,3;0;-0.45;0;0;0
14,16|19,4;0.6;0;0;0;0
14,17|19,5;0;-0.45;0;0;0
14,16|19,6;0;0;0;-0.288;0
15,16|18,10;0;0;0;0;-0.15
15,16|18,11;0;-0.288;0;0;0
14,17|14,15;0.767108;0;0;0;0
9,11|2,5;0;0;0;0;-0.15
9,11|3,5;0.6;0;0;0;0
9,12|3,6;0;-0.288;0;0;0
10,12|5,9;0.6;-0.45;0;0;0
10,11|5,8;0.6;0;0;0;0
10,13|5,10;-0.15;0;-0.45;0;0
9,13|4,11;0.012;0;0;0;0
2,13|3,8;0.8175499;0;0;0;0
15,7|1,8;0;0;0;0.6;0
16,7|2,8;0;0;0;0;-0.15
16,7|2,7;0;0;0;0;-0.15
16,7|3,7;0;-0.2429478;0;0;0
7,13|17,12;-0.15;0;0.6;0;0
7,13|16,12;0.012;0;0;0;0
4,19|9,17;0.312486;0;0;0;0.3429822
17,5|12,8;-0.45;0;0;0;0
17,6|11,8;0;0;0;0;-0.15
16,7|9,9;0;0;0;0.6;0
18,7|8,10;-0.45;0;0;0;0
17,8|9,11;0;0.6;0;0;0
15,11|6,1;0;0;0;0;-0.15
15,11|7,1;0;0;0;0.6;0
16,12|9,1;0;-0.45;0;0;0
16,11|10,1;0;0;0;0.8207385;0
19,13|17,1;0.8175499;0;0;0;0
19,14|17,3;0.949758;0;0;-0.14676;-0.14676
19,13|17,7;0;0;-0.288;-0.252732;0
12,7|14,19;-0.45;0;0;0;0
12,8|14,18;0;0;0;0;-0.15
12,8|13,18;0;0;0.6;0;0
11,8|12,18;0;0;0;0;-0.15
11,8|12,17;0;0;0.6;0;0
10,8|12,16;0;0;0;0;-0.15
10,8|12,15;0;0;0;0;0.012
10,9|9,15;0;0;0;0.762;0.086358
2,14|10,11;0.6;0;0;0;0
2,15|9,11;0;0;0;-0.45;0
3,15|9,12;0;-0.45;0;0;0
3,14|8,12;0.6247438;0;0;0;0
15,12|4,14;0;0;0;0.762;0
17,12|6,13;-0.1605546;0.8754;0;0.9921858;0
19,4|17,6;0;1.2954;0;0;0
17,9|18,5;0;0;0.6;0;0
16,9|18,6;0.7668601;0;0;-0.288;0
7,12|9,3;0.6;0;-0.15;0;0
1,17|16,11;0;-0.45;0;0;0
1,16|16,12;0;0;0;0;0.012
2,16|15,13;0.7681723;0;0;0;0
7,1|15,17;0;0;0.6;0;0
6,1|15,16;-0.45;0;0;0;0
6,2|15,15;0;0;0.6;0;0
5,2|16,15;-0.45;0;0;0;0
3,4|16,13;0;0;0.6;0;0
2,3|14,13;-0.45;0;0;0;-0.15
2,4|13,13;0;0.6;0;0;0
2,3|12,13;0;0.6;0;0;0
2,2|11,13;-0.45;0;0;0;-0.15
0,1|16,11;-0.45;0;0;0;0
0,2|16,10;-0.288;0;0;0;0
1,3|16,7;0;0;0.6;0;0
0,3|16,6;-0.45;0;-0.15;0;0
0,3|16,5;0;0.6;0;0;-0.15
0,2|5,1;0.6;-0.765;0;0;0.012
17,7|11,1;0.9159004;0;0;0;0
17,6|15,5;0;0;0;0;0.012
10,19|11,15;0;0;0.8175499;0;0
10,8|13,19;0;0;0.6;0;0
10,9|12,17;0.012;0.6;0;0;0
10,8|11,17;-0.45;0;0;0;0
10,9|11,16;0;0;0;0;0.012
9,9|10,15;0;0;1.182;0;0
8,8|8,15;-0.45;0;-0.45;0;0
8,9|7,15;0;0;-0.45;0;0
7,8|5,15;0;-0.15;-0.1878996;0;0
7,8|5,14;-0.3654659;0;0.422484;0;0
0,16|16,15;0.6;0;0;0;0
0,17|15,15;0;-0.44676;0;0;0
0,16|11,15;0;-0.1746;0;0;0
0,13|8,15;-0.45;0;0;0;-0.15
0,13|3,15;-0.3977366;0.6;0;0;-0.15
0,13|2,15;0;0;-0.15;0;-0.1082722
0,14|16,10;0.6;0;0;0;0
0,15|15,10;1.33914;0;0;0;0
0,18|15,13;0.6;0;0;0;0
2,16|12,12;0.6;0;0;0;-0.15
2,17|11,12;0;-0.45;0;0;0
2,16|10,12;0;0;0;0;0.107285
7,12|19,2;0.6;0;0;0;0
7,13|19,3;-0.15;0;0;0;0
7,13|18,4;0;0;0.6;0;0
7,12|17,7;0;0;0;0;-0.15
7,12|17,8;0;0;0;-0.45;0
8,12|17,9;0;0;0;0;0.012
15,11|9,19;0;0;0;0.6;0
16,11|10,18;0;0;0;0;-0.15
16,11|13,17;0;0;0;0;-0.15
16,11|13,16;0;0;0;0;-0.15
16,17|6,13;0;0;-0.288;0;0
18,10|16,6;0.6;0;0;0.6;0
18,11|16,7;0;0;0;0;0.05574
13,8|19,11;-0.45;0;0;0;0
13,8|17,11;0;0;0;0;-0.15
13,8|16,11;-0.288;0;0;0;0
2,1|19,15;0;0;0;-0.45;0
3,1|19,14;-0.45;0;0;0;0
3,2|19,13;0;0;0;-0.45;0
4,2|18,13;0;0;0.6;0;0
3,2|18,12;-0.765;0;0;0;0
3,3|18,11;0;0;0;0;-0.255
3,3|18,10;-0.45;0;0;0;-0.15
3,3|18,9;0;0;0;-0.45;0
5,3|18,7;0;0.6;0;0;0
5,2|18,6;0;0;0;0;-0.15
5,2|18,5;0;0.6;0;0;0
5,1|17,5;-0.765;0;0.762;0;0
5,1|17,3;-0.1893357;0;0;0;0
5,1|16,2;0;0.6;0;0;0
11,15|13,12;0;0;0.6;0;0
9,15|15,13;0.6;0;0;0;0
1,17|5,11;0;0;0.6;0;0
0,17|4,11;0;0;-0.15;0;0
0,17|3,11;0.6193516;0;0;0;0
3,17|2,14;0;0;-0.224861;0;0
11,2|11,16;-0.288;0;0;0;0
10,3|15,15;0;0;1.697484;0;0
7,2|16,12;-0.45;0;0;0;0
7,3|16,11;0;0;0;-0.45;0
8,2|16,9;0;0;0.9239987;0;0
2,0|13,0;0.6;-0.15;0;0;0
2,2|9,0;0;0;0;-0.45;0
2,18|1,2;0;0;0;0;-0.15
2,18|1,3;0;0;-0.45;0;0
1,18|1,4;0;0;0;0;-0.15
1,18|1,5;0;0;-0.45;0;0
13,17|2,4;0;0;0;0;-0.15
13,17|2,5;0;0;-0.45;0;-0.15
12,17|2,6;0;0;0;0.6;0
13,17|2,7;0.6;0;0;0;0
13,18|2,8;0.762;0;0;0;0
13,19|2,10;0;0;0;0;-0.15
14,15|2,13;0.6;0;0;0;0
18,9|8,10;0;0.6;0;0;0
17,8|10,11;0;0.6;0;0;-0.15
17,7|12,11;-0.55926;0;0;0;0
17,8|13,11;0;0.9615678;0;0.762;-0.15
8,13|3,15;0;0;0;0.6;0
9,13|4,14;0;1.758597;0;0;0
4,16|19,7;0;0;0;-0.45;0
5,17|17,7;0;0;0;0;-0.15
5,17|17,8;0;0;0;0;0.012
5,19|17,11;-0.15;0;0;-0.45;0
5,19|17,12;0;-0.288;0;0;0
19,0|11,19;0;0;-0.45;0;0
18,0|12,19;-0.45;0;0;0;0
18,1|13,19;0;0;0;0;-0.15
18,1|13,18;0;0;-0.45;0;0
17,1|13,17;0;0.6;0;0;0
17,0|14,17;-0.45;0;0;0;0
17,1|15,17;-0.45;0;0;0;0
17,2|15,16;0;0;0;0.6;0
18,2|15,15;0;0;0;0.6;0.012
18,1|18,15;-0.288;0;-0.288;0;0
15,2|17,12;0;0;0.012;0;0
16,1|15,5;-0.45;0;0;0;0
17,2|15,3;0.1080505;0;0;0;0
0,4|17,13;-0.45;0.8754;0;0;0
1,4|10,13;-0.288;0;0;0;-0.15
1,4|9,13;0;0;0;-0.13086;0
2,4|6,13;0;0;0.762;-0.2871252;0
0,2|1,5;0;0.6;0;0.1486948;-0.15
8,10|17,18;-0.288;0;0;0;0
8,10|17,16;0;0;0.6;0;0
7,9|17,14;0;0;0.20478;0;0.21318
7,10|16,13;-0.1746;0.762;0.4055494;0;0
7,8|11,13;-0.3762;-0.15;-0.15;-0.765;0
13,5|19,19;0;-0.15;0;0;0
13,5|18,19;0;0;0;0;-0.15
13,5|18,18;-0.45;0;0;0;0
13,6|17,18;0;0;0;0;-0.15
13,6|17,17;0;0.6;0;0;0
13,6|17,14;0;0;0;-0.15;0
13,6|17,13;-0.16974;0.6;0;0;0
12,5|13,6;-0.45;0;0;0;0
9,2|4,5;0;0.762;-0.1746;0;0
10,0|6,4;-0.45;0;0;0;0
18,4|4,5;0;0;0;0;-0.15
18,4|4,4;1.182;0;0;0;0
18,6|6,4;0;-0.288;-0.45;0;0
17,6|18,5;0.762;0;0;0;-0.15
15,1|2,7;-0.45;0;0;0;0
15,2|2,6;-0.288;0;-0.15;0;0
15,2|2,5;0;0;0;0.6;0
16,1|2,3;0;0;0;0;-0.15
16,1|2,2;-0.45;0;0;0;0
16,2|3,2;0;0;-0.45;0;0
15,2|4,2;0;0.6;0;0;0
15,1|5,2;0;0;-0.1746;0;0
13,2|7,1;0;-0.3931479;0;0;0
13,2|9,1;1.02;0;0;-0.15;0
16,17|15,19;0;0;0;0;0.012
12,2|3,10;0;0;-0.45;0;0
11,2|4,10;0;0;0;0;-0.15
12,2|4,8;0;0.6;-0.288;0;0
12,1|5,8;0;0;0;0.6;0
14,1|6,5;-0.15;0;0;0;0.012
15,1|10,3;-0.4988941;0;0;0;0
15,2|12,2;0;0;0.3877007;0.9554929;0
1,3|16,0;0;0;0;0;-0.15
1,3|15,0;0;0;0.6;0;0
0,3|14,0;0;0.1008664;0;0;0
19,8|9,5;0;0;-0.24426;0;0
19,10|9,3;0;0;0;0;0.012
8,1|13,15;0;0.6;0;0;0
9,1|16,12;0;0;0.6;0;0
8,1|16,11;0;0;0;0;0.012
7,1|15,9;-0.45;0;0;0;0
7,2|15,8;-0.213642;0;0;0;0.4710192
3,3|13,2;0;0;0.6;0;0
2,3|13,3;0;0;0;-0.13086;0
3,2|11,3;-0.444492;0;0;0;0
15,18|14,0;0;-0.288;0;0;0.012
13,15|15,5;0;0;0.762;-0.45;-0.15
13,19|13,15;0;-0.171198;0;0;0
16,15|3,0;0;0;0;0.6;0
17,15|3,1;0.6;0;0;0;0
17,17|5,1;0;0;0;0.6;0
18,17|6,1;0;0;-0.45;0;0
17,17|7,1;0;0;0;0;-0.15
17,17|8,1;0;0;-0.45;0;0
16,17|9,1;0;0;0;0.6;0
17,17|10,1;0;0;-0.24426;1.369758;0
17,17|12,1;0;-0.1935654;0;0;0
17,18|16,6;0;0;0;0.6;0
17,18|16,10;0.6;0;0;0.762;0
18,17|17,12;0;0;0.4874401;0;0
9,12|7,17;0;0;0;0.6;0
10,12|7,16;-0.45;0;0;0;0
13,19|0,3;0;0;0;0;-0.15
13,18|0,5;0;0;0;0.6;0
14,18|0,6;0.6;0;0;0;0
14,19|0,7;-0.15;0;0;0;0
14,19|0,8;-0.15;0;0;0;0
14,19|0,9;0;0;0;0;-0.15
14,19|0,10;0;0;0.2107461;0;0
8,18|2,18;-0.288;0;-0.45;0;0
12,16|15,16;0;0.6;0;0;0
12,15|14,16;0;-0.05558109;0;0;0
6,16|16,3;0.6;0;0;0;0
5,17|16,5;0.6;0;0;0;0
5,18|16,6;0;0;0;-0.45;0
6,18|16,7;0.6;0;0;0;0
6,19|16,8;0;0;0.8057401;0;0
11,6|4,5;0;-0.45;0;0;0.051018
13,17|18,8;0;-0.13086;0.762;0;0
12,17|17,10;0;-0.45;0;-0.45;0
4,9|17,14;0;0;0.6;0;0
3,9|17,13;0;0;0.6;0;0
2,9|16,13;0;0;0.6;0;0
3,3|8,16;0;0;0;0;0.012
6,17|18,16;0.6;0;0;0;0
6,18|18,17;0;0;0;-0.45;0
7,18|17,17;0;0;1.069646;-0.288;0
15,12|5,4;0;0;0;0.6;0
16,12|6,4;0;0;0;0;-0.15
16,12|7,4;0;0;-0.1746;0;0
15,13|10,3;0;0;0;0.8057401;-0.15
10,6|16,17;0;0;0;-0.45;0
11,6|16,16;0;0;0;-0.45;0
12,6|16,15;-0.45;0;0;0;0
12,7|17,15;-0.44676;0;0;0;0
8,4|16,12;0;0;0;-0.15;0
8,4|16,11;-0.288;0;0;0;0
8,5|16,8;0;0;0.7668601;0;0
0,11|1,17;0;0.6;0;0;0
0,10|1,16;0;0;-0.15;0;0
0,10|0,16;0;0;0;0;-0.25176
0,10|0,15;-0.6311124;0;0;0;0.012
7,8|6,18;0;0;-0.15;0;0
7,8|6,17;-0.45;0;0;0;0
7,9|6,16;0;0;0;0;0.012
8,19|2,19;0;0;-0.288;0.6;-0.06636589
15,0|3,17;0;-0.255;0;0;0
15,0|4,17;-0.288;0;0;0;0
15,1|4,13;-0.3089467;0;0;0;0
0,8|11,19;0;0;0;0;-0.15
0,8|10,19;0;0;-0.15;0;0
0,8|10,18;-0.45;0;0;0;0
0,9|10,17;-0.45;0;0;0;0
7,0|5,10;0;0;-0.45;0;-0.15
7,0|5,9;-0.45;0;0;0;0
7,0|5,6;0;0;-0.416142;0;0.1338
8,0|5,2;-0.45;-0.15;0;0.60324;0
8,0|6,1;-0.45;-0.14676;0;0.6;0
6,17|8,15;0.6;0;0;0;0
6,18|7,15;0;-0.45;0;0;0
0,5|16,19;-0.45;0;0;0;0
0,6|15,19;0;0.6;0;0;0
0,5|15,18;0;0;-0.15;0;0
0,5|14,18;0;0;0;-0.288;0
0,5|11,16;0;0;0;-0.45;0
1,5|10,16;-0.45;0;0;0;0
2,8|7,15;0;0;0.762;0;0
1,8|1,14;0;0;0;1.838897;0.4701354
4,15|8,1;0.6;0;0;0;0
4,16|7,1;0;-0.288;0;0;0
7,19|2,18;0;0;0;0.6;0
12,13|3,19;-0.15;0;0;0;0
12,13|3,18;0;0;0;0.6;0
13,12|4,17;0;0;0;-0.15;0
13,12|5,17;0;0;-0.45;0;0
12,12|5,16;-0.288;0;0;0;0
0,6|18,11;0;0;0;-0.45;0
1,6|17,11;0;0.6;0;0;0
1,5|16,11;0;0;0.6;0;0
0,5|15,11;0;0.6;0;0;0
0,4|15,12;-0.45;0;0;0;0
0,5|15,13;-0.1746;0;0;0;0
1,5|12,13;-0.45;0;0;0;-0.255
1,5|11,13;-0.16974;0.6;0;0;0
5,5|3,5;0;0;-0.45;0.8778673;0
15,8|13,0;0;0;0;0;-0.15
15,8|14,0;0.6;0;0;0;0
15,9|15,0;0;0.01758382;0;0;0
16,8|16,3;1.47458;0;0.09356137;0;0.221442
18,13|8,13;0;1.48818;0;0;0
15,1|19,12;0;0.6;0;0;0
15,1|19,10;0;0;0.60324;0;0
14,1|17,8;0;0;0.762;0;0
6,0|2,8;0;-0.255;0;0.6;0
8,0|4,5;-0.45;0;-0.45;0.6;0
8,1|4,4;0;0;0;0.6;0
9,1|4,3;-0.2429085;0;-0.45;0;0
1,8|11,16;0;0;0.6;0;0
0,8|10,16;0;0.762;0;0;0
0,7|8,16;0;0;-0.15;0;0
17,18|3,4;0;0;0;0;-0.15
17,18|3,5;0.6;0;0;0;0
17,19|3,6;0;0;0;0;-0.15
17,19|3,7;0;-0.45;0;0;0
17,18|3,8;0;0;0;0.6;0
18,18|3,9;0;-0.45;0;0;0
18,17|3,10;0.6;0;0;0.6;0
18,19|2,11;0;0;0;0.6;0
19,19|1,11;0;0;0;-0.15;0
19,19|2,15;0;0;0;-0.15;0
18,19|5,15;0;-0.45;0;0.6;-0.15
17,19|7,15;0;0;0;0;-0.15
17,18|9,15;0;0;-0.288;0;0
15,18|11,15;0;-0.288;0;0;0
16,17|14,16;0.60324;-0.05989995;0;0;0.2685144
11,6|17,18;0;0;0.6;0;0
10,6|17,17;0;0;0;-0.45;0
11,6|17,15;0;0;0.8057401;0;0
11,6|12,12;0.012;0;0;0;0.05574
10,2|0,0;0;-0.45;0;0;0
10,1|1,0;0;0;0;0.6;0
11,1|2,0;0;0;0;1.182;0
12,1|3,0;0.6;0;-0.45;0;0
12,2|3,1;0.6;0;0;0;0
13,3|6,1;0;0;0;-0.15;0
19,10|11,2;0.6;0;-0.4211525;0;0
19,11|12,2;0;-0.24426;0;0;0
18,8|17,0;0;0;-0.45;0;0
17,8|17,1;0;-0.288;0;0;0
1,1|19,5;-0.45;0;0;0;0
1,2|19,4;0;0;0;-0.45;0
2,3|17,4;-0.2829942;0;0;0;0
4,3|13,1;0.6;-0.4266834;0.922542;-0.4259527;0.012
1,18|18,13;0;0;0;0;-0.15
1,18|18,14;0;0;0;-0.288;0
2,16|15,16;0.6;0;0;0;-0.15
2,16|13,16;0;0;0;0;-0.15
2,16|12,16;0;0;0;0;-0.15
2,16|11,16;0;0.6;0.6;-0.288;0
1,16|10,16;0;0;1.184268;0;0
1,17|7,16;1.48818;0;0;0;0
17,16|5,10;0;0;0;0;-0.15
17,16|5,11;0;0;0;0;-0.15
17,16|4,11;0;0;-0.24426;0;0
15,18|1,14;0;-0.288;0;0.6;-0.15
18,1|6,6;-0.45;0;0;0;0
18,2|6,5;-0.45;0.6;0;0.6;0
19,2|7,5;0;0;0;-0.15;0
